ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates_y,coordinates_x,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],cause,other cause,ID cause reliability,cause reliability,start_date_min,start_date_max,end_date_min,end_date_max,duration_min,duration_max,longitude,latitude,abbreviation,closest_station_distance,foehn_minutes_24_hour_before,foehn_minutes_48_hour_before,foehn_minutes_during_2_hours_after_start_of_fire,FF_mean_during_2_hours_after_start_of_fire,FFX_mean_during_2_hours_after_start_of_fire,FFX_q75_during_2_hours_after_start_of_fire,FFX_q90_during_2_hours_after_start_of_fire,foehn_minutes_during_6_hours_after_start_of_fire,FF_mean_during_6_hours_after_start_of_fire,FFX_mean_during_6_hours_after_start_of_fire,FFX_q75_during_6_hours_after_start_of_fire,FFX_q90_during_6_hours_after_start_of_fire,foehn_minutes_during_12_hours_after_start_of_fire,FF_mean_during_12_hours_after_start_of_fire,FFX_mean_during_12_hours_after_start_of_fire,FFX_q75_during_12_hours_after_start_of_fire,FFX_q90_during_12_hours_after_start_of_fire,fire_regime,ID Cause,foehn_variant,decade
198004102301,1,forest fire,VS,13226,6297,Visp,13226,6297,Visp,1980-04-10 18:00:00,2.0,hour,1980-04-10 22:00:00,2.0,hour,1980-04-10 18:00:00,1980-04-10 22:00:00,[entre Viège et Eyholz],635500.0,127000.0,2.0,500-1000 m,,5.0,N,,0.04,0.0,0.0,0.04,unknown,,,,1980-04-10 18:00:00,1980-04-10 18:59:00,1980-04-10 22:00:00,1980-04-10 22:59:00,3.0166666666666666,4.983333333333333,7.899333017893751,46.29347203006465,VIS,94296.27845254552,0.0,0.0,0.0,1.7333333333333334,5.233333333333333,6.275,7.790000000000001,0.0,3.8416666666666655,7.622222222222222,8.7,12.75,0.0,10.522222222222222,16.829166666666666,14.1,49.79,Winter anthropogenic,,South foehn,"[1980, 1989]"
198004112101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,1980-04-11 14:00:00,1.0,minute,1980-04-11 16:30:00,1.0,minute,1980-04-11 14:00:00,1980-04-11 16:30:00,sopra Artore,723375.0,116550.0,,,500.0,4.0,NW,30.0,0.05,0.0,0.0,0.05,unknown,,1.0,sure,1980-04-11 14:00:00,1980-04-11 14:00:00,1980-04-11 16:30:00,1980-04-11 16:30:00,2.5,2.5,9.036747351674718,46.18910569403505,MAG,131757.70079961172,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004112102,1,forest fire,TI,11543,5103,Crana,15686,5136,Onsernone,1980-04-11 12:00:00,1.0,minute,1980-04-11 16:00:00,1.0,minute,1980-04-11 12:00:00,1980-04-11 16:00:00,Tecc la Costa,689640.0,117320.0,,,730.0,1.0,S,65.0,5.0,0.0,0.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-04-11 12:00:00,1980-04-11 12:00:00,1980-04-11 16:00:00,1980-04-11 16:00:00,4.0,4.0,8.599994273133131,46.2013661162708,OTL,130824.21046962218,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004112103,1,forest fire,TI,11386,5099,Cavigliano,15627,5396,Terre di Pedemonte,1980-04-11 10:00:00,1.0,minute,1980-04-11 15:30:00,1.0,minute,1980-04-11 10:00:00,1980-04-11 15:30:00,Ronco del Prevat,699250.0,115950.0,,,400.0,1.0,S,36.0,0.04,0.0,0.0,0.04,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1980-04-11 10:00:00,1980-04-11 10:00:00,1980-04-11 15:30:00,1980-04-11 15:30:00,5.5,5.5,8.724186879033248,46.18769615404405,OTL,146914.6462031611,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004132101,1,forest fire,TI,12735,5074,Mairengo,15685,5072,Faido,1980-04-13 13:00:00,1.0,minute,1980-04-13 16:30:00,1.0,minute,1980-04-13 13:00:00,1980-04-13 16:30:00,Bosco Traseggio,703200.0,148880.0,,,760.0,8.0,SE,45.0,0.1,0.0,0.0,0.1,unknown,,1.0,sure,1980-04-13 13:00:00,1980-04-13 13:00:00,1980-04-13 16:30:00,1980-04-13 16:30:00,3.5,3.5,8.782644728720006,46.4832843195891,PIO,90969.02929019304,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004132102,1,forest fire,TI,11833,5097,Brissago,11833,5097,Brissago,1980-04-13 18:30:00,1.0,minute,1980-04-14 01:00:00,1.0,minute,1980-04-13 18:30:00,1980-04-14 01:00:00,Rescerasca-Piodina,696040.0,107260.0,,,890.0,8.0,SE,76.0,2.0,0.0,0.0,2.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-04-13 18:30:00,1980-04-13 18:30:00,1980-04-14 01:00:00,1980-04-14 01:00:00,6.5,6.5,8.680834821981916,46.11000027978458,OTL,77888.26138128903,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004142101,1,forest fire,TI,11673,5091,Ascona,11673,5091,Ascona,1980-04-14 17:00:00,1.0,minute,1980-04-15 04:00:00,1.0,minute,1980-04-14 17:00:00,1980-04-15 04:00:00,Parsifall-Balla-Drum,701760.0,112420.0,,,300.0,8.0,SE,70.0,1.5,0.0,0.0,1.5,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-04-14 17:00:00,1980-04-14 17:00:00,1980-04-15 04:00:00,1980-04-15 04:00:00,11.0,11.0,8.755924403443851,46.15557190904016,OTL,72312.62474146544,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004142102,1,forest fire,TI,12922,5125,Ronco sopra Ascona,12922,5125,Ronco sopra Ascona,1980-04-14 19:30:00,1.0,minute,1980-04-15 12:00:00,1.0,minute,1980-04-14 19:30:00,1980-04-15 12:00:00,Nön,699280.0,111650.0,,,740.0,8.0,SE,50.0,0.3,0.0,0.0,0.3,other known cause,,1.0,sure,1980-04-14 19:30:00,1980-04-14 19:30:00,1980-04-15 12:00:00,1980-04-15 12:00:00,16.500000000000004,16.500000000000004,8.723663509566558,46.14901615831858,OTL,119217.860763394,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004182101,1,forest fire,TI,12347,5013,Monte Carasso,16078,5002,Bellinzona,1980-04-18 13:00:00,1.0,minute,1980-04-18 18:00:00,1.0,minute,1980-04-18 13:00:00,1980-04-18 18:00:00,Gaggio-Boccalino,720375.0,117075.0,,,520.0,8.0,SE,60.0,1.0,0.0,0.0,1.0,unknown,,1.0,sure,1980-04-18 13:00:00,1980-04-18 13:00:00,1980-04-18 18:00:00,1980-04-18 18:00:00,5.0,5.0,8.99803331976807,46.19437026603024,MAG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004192101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,1980-04-19 14:30:00,1.0,minute,1980-04-19 22:00:00,1.0,minute,1980-04-19 14:30:00,1980-04-19 22:00:00,Motta-Brughiera,716600.0,107980.0,,,660.0,8.0,SE,30.0,5.5,0.0,0.5,6.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1980-04-19 14:30:00,1980-04-19 14:30:00,1980-04-19 22:00:00,1980-04-19 22:00:00,7.5,7.5,8.946878547857862,46.11323538301375,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004202101,1,forest fire,TI,12062,5005,Giubiasco,16078,5002,Bellinzona,1980-04-20 13:00:00,1.0,minute,1980-04-22 17:00:00,1.0,minute,1980-04-20 13:00:00,1980-04-22 17:00:00,Scarpapé-Teciasc,722760.0,115380.0,,,480.0,3.0,W,36.0,7.0,0.0,0.0,7.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1980-04-20 13:00:00,1980-04-20 13:00:00,1980-04-22 17:00:00,1980-04-22 17:00:00,52.0,52.0,9.028476317965907,46.17869545494676,MAG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004202102,1,forest fire,TI,12848,5219,Rovio,12848,5219,Rovio,1980-04-20 13:00:00,1.0,minute,1980-04-20 18:00:00,1.0,minute,1980-04-20 13:00:00,1980-04-20 18:00:00,Garavina Cassina,720140.0,88280.0,,,580.0,2.0,SW,50.0,0.6,0.0,0.0,0.6,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-04-20 13:00:00,1980-04-20 13:00:00,1980-04-20 18:00:00,1980-04-20 18:00:00,5.0,5.0,8.987628328324702,45.93543974327507,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198004212101,1,forest fire,TI,11571,5181,Curio,11571,5181,Curio,1980-04-21 10:30:00,1.0,minute,1980-04-21 18:00:00,1.0,minute,1980-04-21 10:30:00,1980-04-21 18:00:00,Bosco di Bombinasco,708040.0,96970.0,,,660.0,8.0,SE,40.0,24.0,0.0,0.0,24.0,unknown,,1.0,sure,1980-04-21 10:30:00,1980-04-21 10:30:00,1980-04-21 18:00:00,1980-04-21 18:00:00,7.5,7.5,8.833647547103858,46.01563677999621,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198005012101,1,forest fire,TI,11673,5091,Ascona,11673,5091,Ascona,1980-05-01 12:45:00,1.0,minute,1980-05-02 12:00:00,1.0,minute,1980-05-01 12:45:00,1980-05-02 12:00:00,sopra 'Altisio',700850.0,112600.0,,,420.0,9.0,plain,0.0,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-05-01 12:45:00,1980-05-01 12:45:00,1980-05-02 12:00:00,1980-05-02 12:00:00,23.25,23.25,8.744185428058088,46.15732765537528,OTL,,0.0,0.0,,,,,,,,,,,,,,,,Summer anthropogenic,,North foehn,"[1980, 1989]"
198005252301,1,forest fire,VS,10078,6158,Vionnaz,10078,6158,Vionnaz,1980-05-25 15:00:00,2.0,hour,1980-05-25 16:00:00,2.0,hour,1980-05-25 15:00:00,1980-05-25 16:00:00,Route d'Eusin,555550.0,128900.0,3.0,50-500 m,1350.0,5.0,N,,0.0,0.0,,0.01,unknown,,,,1980-05-25 15:00:00,1980-05-25 15:59:00,1980-05-25 16:00:00,1980-05-25 16:59:00,0.0166666666666666,1.9833333333333327,6.861616763798626,46.31003109336538,AIG,,0.0,0.0,0.0,3.966666666666667,8.391666666666667,11.375,13.160000000000002,0.0,4.288888888888889,9.169444444444444,11.375,13.3,0.0,5.768055555555556,11.841666666666669,13.4,19.4,,,South foehn,"[1980, 1989]"
198010042101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,1980-10-04 08:30:00,1.0,minute,1980-10-04 11:00:00,1.0,minute,1980-10-04 08:30:00,1980-10-04 11:00:00,Alpe dei Cavalli,717300.0,109600.0,,,1060.0,8.0,SE,36.0,0.3,0.7,0.0,1.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1980-10-04 08:30:00,1980-10-04 08:30:00,1980-10-04 11:00:00,1980-10-04 11:00:00,2.5,2.5,8.956336053182,46.12768397060937,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Summer anthropogenic,,North foehn,"[1980, 1989]"
198010292101,1,forest fire,TI,11403,5246,Caneggio,11403,5246,Caneggio,1980-10-29 18:30:00,1.0,minute,1980-10-30 02:00:00,1.0,minute,1980-10-29 18:30:00,1980-10-30 02:00:00,Val da Scarp Garon,725100.0,81780.0,,,800.0,3.0,W,60.0,6.0,0.0,0.0,6.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-10-29 18:30:00,1980-10-29 18:30:00,1980-10-30 02:00:00,1980-10-30 02:00:00,7.5,7.5,9.049840321910793,45.876084381368976,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Summer anthropogenic,,North foehn,"[1980, 1989]"
198011192101,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,1980-11-19 16:30:00,1.0,minute,1980-11-20 10:00:00,1.0,minute,1980-11-19 16:30:00,1980-11-20 10:00:00,'Chignöö',705000.0,116120.0,,,740.0,8.0,SE,100.0,10.0,0.0,6.0,16.0,unknown,,1.0,sure,1980-11-19 16:30:00,1980-11-19 16:30:00,1980-11-20 10:00:00,1980-11-20 10:00:00,17.500000000000004,17.500000000000004,8.798687788999409,46.18835340396255,OTL,,0.0,0.0,,,,,,,,,,,,,,,,Summer anthropogenic,1.0,North foehn,"[1980, 1989]"
198011292101,1,forest fire,TI,13143,5014,Pianezzo,16078,5002,Bellinzona,1980-11-29 14:00:00,1.0,minute,1980-11-29 16:45:00,1.0,minute,1980-11-29 14:00:00,1980-11-29 16:45:00,Monti di Paudo,722120.978596366,116851.90312268352,,,,,,,0.0,0.15,0.0,0.15,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1980-11-29 14:00:00,1980-11-29 14:00:00,1980-11-29 16:45:00,1980-11-29 16:45:00,2.75,2.75,9.020587052646215,46.19204946207511,MAG,,0.0,0.0,,,,,,,,,,,,,,,,Summer anthropogenic,,North foehn,"[1980, 1989]"
198012012101,1,forest fire,TI,12665,5009,Isone,12665,5009,Isone,1980-12-01 10:00:00,1.0,minute,1980-12-01 18:00:00,1.0,minute,1980-12-01 10:00:00,1980-12-01 18:00:00,Paolino-Ciöss,721420.0,110360.0,,,980.0,2.0,SW,36.0,10.0,10.0,8.0,28.0,army,,1.0,sure,1980-12-01 10:00:00,1980-12-01 10:00:00,1980-12-01 18:00:00,1980-12-01 18:00:00,8.0,8.0,9.00982551383612,46.133789896751495,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012092101,1,forest fire,TI,11833,5097,Brissago,11833,5097,Brissago,1980-12-09 18:00:00,1.0,minute,1980-12-10 01:00:00,1.0,minute,1980-12-09 18:00:00,1980-12-10 01:00:00,Cortaccio-Rescerasco,696000.0,107520.0,,,1060.0,8.0,SE,50.0,7.5,7.5,0.0,15.0,arson,,0.0,supposed,1980-12-09 18:00:00,1980-12-09 18:00:00,1980-12-10 01:00:00,1980-12-10 01:00:00,7.0,7.0,8.68037074359882,46.11234450588759,OTL,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012212101,1,forest fire,TI,13223,5192,Lugano,15628,5192,Lugano,1980-12-21 10:00:00,1.0,minute,1980-12-22 13:00:00,1.0,minute,1980-12-21 10:00:00,1980-12-22 13:00:00,Aldesago-Bré,720120.0,96240.0,,,720.0,8.0,SE,85.0,7.0,0.0,2.0,9.0,arson,,0.0,supposed,1980-12-21 10:00:00,1980-12-21 10:00:00,1980-12-22 13:00:00,1980-12-22 13:00:00,27.0,27.0,8.989397960890269,46.00703208449401,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012222101,1,forest fire,TI,12062,5005,Giubiasco,16078,5002,Bellinzona,1980-12-22 02:15:00,1.0,minute,1980-12-22 06:00:00,1.0,minute,1980-12-22 02:15:00,1980-12-22 06:00:00,Torcett,722320.0,115340.0,,,300.0,4.0,NW,80.0,0.2,0.0,0.0,0.2,unknown,,1.0,sure,1980-12-22 02:15:00,1980-12-22 02:15:00,1980-12-22 06:00:00,1980-12-22 06:00:00,3.75,3.75,9.022769110781557,46.17841574347138,MAG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012262101,1,forest fire,TI,11797,5156,Bosco Luganese,14939,5151,Bioggio,1980-12-26 11:00:00,1.0,minute,1980-12-26 14:00:00,1.0,minute,1980-12-26 11:00:00,1980-12-26 14:00:00,Boscone,713560.0,98710.0,,,600.0,8.0,SE,70.0,3.5,0.0,0.0,3.5,unknown,,1.0,sure,1980-12-26 11:00:00,1980-12-26 11:00:00,1980-12-26 14:00:00,1980-12-26 14:00:00,3.0,3.0,8.905324631642292,46.030380921227206,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012262102,1,forest fire,TI,13023,5220,Sala Capriasca,14938,5226,Capriasca,1980-12-26 12:30:00,1.0,minute,1980-12-27 01:30:00,1.0,minute,1980-12-26 12:30:00,1980-12-27 01:30:00,Pian Mondini-Mti.Bigorio-Brena,716320.0,104480.0,,,850.0,2.0,SW,30.0,2.0,107.5,11.0,120.5,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-26 12:30:00,1980-12-26 12:30:00,1980-12-27 01:30:00,1980-12-27 01:30:00,13.0,13.0,8.942390235898902,46.081805389784186,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012272101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,1980-12-27 19:30:00,1.0,minute,1980-12-28 06:30:00,1.0,minute,1980-12-27 19:30:00,1980-12-28 06:30:00,S.Stefano,721510.0,76500.0,,,390.0,2.0,SW,45.0,4.0,0.0,0.0,4.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-27 19:30:00,1980-12-27 19:30:00,1980-12-28 06:30:00,1980-12-28 06:30:00,11.0,11.0,9.002262306360311,45.82925284901769,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012272102,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00,1.0,minute,1980-12-28 18:30:00,1.0,minute,1980-12-27 17:00:00,1980-12-28 18:30:00,Gazzirola/Cozzo,725405.0,106414.0,,,1060.0,1.0,S,35.0,20.0,71.0,9.0,100.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-27 17:00:00,1980-12-27 17:00:00,1980-12-28 18:30:00,1980-12-28 18:30:00,25.5,25.5,9.0603218539202,46.09757190759508,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012272103,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00,1.0,minute,1980-12-28 18:30:00,1.0,minute,1980-12-27 17:00:00,1980-12-28 18:30:00,Sasso Sciuera,726284.0,106377.0,,,1350.0,2.0,SW,25.0,0.0,0.0,38.0,38.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-27 17:00:00,1980-12-27 17:00:00,1980-12-28 18:30:00,1980-12-28 18:30:00,25.5,25.5,9.07167537249564,46.09707519145226,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012272104,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00,1.0,minute,1980-12-28 18:30:00,1.0,minute,1980-12-27 17:00:00,1980-12-28 18:30:00,San Lucio,727600.0,105348.0,,,1524.0,3.0,W,10.0,0.0,0.0,2.6,2.6,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-27 17:00:00,1980-12-27 17:00:00,1980-12-28 18:30:00,1980-12-28 18:30:00,25.5,25.5,9.0884083232218,46.087573307178985,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012282101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,1980-12-28 16:30:00,1.0,minute,1980-12-28 19:00:00,1.0,minute,1980-12-28 16:30:00,1980-12-28 19:00:00,Predella di Artore,722120.978596366,116851.90312268352,,,,,,,0.0,0.15,0.0,0.15,unknown,,1.0,sure,1980-12-28 16:30:00,1980-12-28 16:30:00,1980-12-28 19:00:00,1980-12-28 19:00:00,2.5,2.5,9.020587052646215,46.19204946207511,MAG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012282102,1,forest fire,TI,12828,5113,Locarno,12828,5113,Locarno,1980-12-28 10:45:00,1.0,minute,1980-12-28 11:30:00,1.0,minute,1980-12-28 10:45:00,1980-12-28 11:30:00,Pian di Rozz,703380.0,115740.0,,,1040.0,1.0,S,50.0,0.2,0.0,0.0,0.2,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-28 10:45:00,1980-12-28 10:45:00,1980-12-28 11:30:00,1980-12-28 11:30:00,0.75,0.75,8.777624405163548,46.18518617979346,OTL,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012302101,1,forest fire,TI,11811,5155,Bogno,15628,5192,Lugano,1980-12-30 20:00:00,1.0,minute,1980-12-31 00:00:00,1.0,minute,1980-12-30 20:00:00,1980-12-31 00:00:00,Né,725500.0,105960.0,,,1020.0,2.0,SW,50.0,0.0,2.5,0.0,2.5,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-30 20:00:00,1980-12-30 20:00:00,1980-12-31 00:00:00,1980-12-31 00:00:00,4.0,4.0,9.061428602101252,46.0934711778933,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012302102,1,forest fire,TI,11496,5164,Cagiallo,14938,5226,Capriasca,1980-12-30 17:00:00,1.0,minute,1980-12-31 02:00:00,1.0,minute,1980-12-30 17:00:00,1980-12-31 02:00:00,Caval Drossa,720080.0,105960.0,,,1440.0,8.0,SE,36.0,0.0,90.0,4.0,94.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-30 17:00:00,1980-12-30 17:00:00,1980-12-31 02:00:00,1980-12-31 02:00:00,9.000000000000002,9.000000000000002,8.991364060860898,46.09445753448702,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012302103,1,forest fire,TI,11587,5174,Cimadera,15628,5192,Lugano,1980-12-30 13:30:00,1.0,minute,1980-12-30 15:00:00,1.0,minute,1980-12-30 13:30:00,1980-12-30 15:00:00,Prato Bello,724520.0,104180.0,,,1140.0,3.0,W,36.0,0.0,0.05,0.0,0.05,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1980-12-30 13:30:00,1980-12-30 13:30:00,1980-12-30 15:00:00,1980-12-30 15:00:00,1.5,1.5,9.04828826440298,46.07764421646012,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198012312101,1,forest fire,TI,13078,5215,Pregassona,15628,5192,Lugano,1980-12-31 21:30:00,1.0,minute,1981-01-01 12:30:00,1.0,minute,1980-12-31 21:30:00,1981-01-01 12:30:00,Vallone,719160.0,98000.0,,,420.0,3.0,W,70.0,6.0,0.0,0.0,6.0,arson,,0.0,supposed,1980-12-31 21:30:00,1980-12-31 21:30:00,1981-01-01 12:30:00,1981-01-01 12:30:00,15.0,15.0,8.977453015956247,46.02303084934666,LUG,,0.0,0.0,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012102,1,forest fire,TI,12050,5314,Gordevio,14940,5324,Avegno Gordevio,1981-01-01 20:50:00,1.0,minute,1981-01-03 17:30:00,1.0,minute,1981-01-01 20:50:00,1981-01-03 17:30:00,Archeggio,700900.0,120500.0,,,340.0,2.0,SW,84.0,120.0,80.0,40.0,240.0,unknown,,1.0,sure,1981-01-01 20:50:00,1981-01-01 20:50:00,1981-01-03 17:30:00,1981-01-03 17:30:00,44.66666666666666,44.66666666666666,8.746536813445557,46.22837510097092,OTL,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012103,1,forest fire,TI,11684,5146,Astano,11684,5146,Astano,1981-01-01 12:00:00,1.0,minute,1981-01-02 17:00:00,1.0,minute,1981-01-01 12:00:00,1981-01-02 17:00:00,Patriziato Astano/Bombinasco,706700.0,97600.0,,,640.0,1.0,S,50.0,183.0,0.0,0.0,183.0,unknown,,1.0,sure,1981-01-01 12:00:00,1981-01-01 12:00:00,1981-01-02 17:00:00,1981-01-02 17:00:00,29.0,29.0,8.816491992494802,46.021515913030925,LUG,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012104,1,forest fire,TI,12564,5207,Novaggio,12564,5207,Novaggio,1981-01-01 20:00:00,1.0,minute,1981-01-01 23:00:00,1.0,minute,1981-01-01 20:00:00,1981-01-01 23:00:00,Bavoggio-Paz-Alpe Bolla-Selva Bella,708700.0,97500.0,,,740.0,4.0,NW,15.0,18.0,0.0,0.0,18.0,unknown,,1.0,sure,1981-01-01 20:00:00,1981-01-01 20:00:00,1981-01-01 23:00:00,1981-01-01 23:00:00,3.0,3.0,8.842289936787346,46.02029772544884,LUG,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012106,1,forest fire,TI,11495,5163,Cadro,15628,5192,Lugano,1981-01-01 20:00:00,1.0,minute,1981-01-01 22:30:00,1.0,minute,1981-01-01 20:00:00,1981-01-01 22:30:00,Pessina,720180.0,100080.0,,,600.0,3.0,W,47.0,0.0,0.5,0.0,0.5,unknown,,1.0,sure,1981-01-01 20:00:00,1981-01-01 20:00:00,1981-01-01 22:30:00,1981-01-01 22:30:00,2.5,2.5,8.9911528761158,46.04155694441455,LUG,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012107,1,forest fire,TI,11640,5100,Comologno,15686,5136,Onsernone,1981-01-01 16:00:00,1.0,minute,1981-01-01 20:00:00,1.0,minute,1981-01-01 16:00:00,1981-01-01 20:00:00,Corbella,688200.0,117620.0,,,1040.0,1.0,S,25.0,1.0,0.0,0.0,1.0,electric line,,0.0,supposed,1981-01-01 16:00:00,1981-01-01 16:00:00,1981-01-01 20:00:00,1981-01-01 20:00:00,4.0,4.0,8.58139726016155,46.204254629696834,OTL,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012108,1,forest fire,TI,12807,5115,Losone,12807,5115,Losone,1981-01-01 21:30:00,1.0,minute,1981-01-02 00:00:00,1.0,minute,1981-01-01 21:30:00,1981-01-02 00:00:00,Gerre,700960.0,114960.0,,,230.0,9.0,plain,0.0,0.0,0.0,0.25,0.25,other known cause,,0.0,supposed,1981-01-01 21:30:00,1981-01-01 21:30:00,1981-01-02 00:00:00,1981-01-02 00:00:00,2.5,2.5,8.746118093185459,46.17853768261249,OTL,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
198101012109,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,1981-01-01 19:00:00,1.0,minute,1981-01-02 04:30:00,1.0,minute,1981-01-01 19:00:00,1981-01-02 04:30:00,Mondacce-Fanghi,708150.0,115560.0,3.0,50-500 m,360.0,1.0,S,,8.0,0.0,2.0,10.0,unknown,,1.0,sure,1981-01-01 19:00:00,1981-01-01 19:00:00,1981-01-02 04:30:00,1981-01-02 04:30:00,9.5,9.5,8.839351055812042,46.18281830812264,OTL,,,,,,,,,,,,,,,,,,,Winter anthropogenic,,North foehn,"[1980, 1989]"
