ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates x,coordinates y,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],ID Cause,cause,other cause,ID cause reliability,cause reliability
198004101851,1,forest fire,GR,14296,3833,Leggia,15695,3832,Grono,1980-04-10 14:01:00.0,3.0,day,1980-04-10 15:01:00.0,3.0,day,1980-04-10 14:01:00.0,1980-04-10 15:01:00.0,Pascolet,,,,,,,,,0.3,0.0,0.0,0.3,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198004102101,1,forest fire,TI,13138,5212,Ponte Capriasca,13138,5212,Ponte Capriasca,1980-04-10 14:30:00.0,1.0,minute,1980-04-11 02:00:00.0,1.0,minute,1980-04-10 14:30:00.0,1980-04-11 02:00:00.0,Meraggia-Ciapei,716020.0,103000.0,,,350.0,3.0,W,30.0,9.0,1.0,2.0,12.0,10.0,rail,,0.0,supposed
198004102102,1,forest fire,TI,12828,5113,Locarno,12828,5113,Locarno,1980-04-10 14:15:00.0,1.0,minute,1980-04-11 07:00:00.0,1.0,minute,1980-04-10 14:15:00.0,1980-04-11 07:00:00.0,sotto Bré,703280.0,114680.0,,,540.0,1.0,S,65.0,50.0,0.0,0.0,50.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198004102301,1,forest fire,VS,13226,6297,Visp,13226,6297,Visp,1980-04-10 18:00:00.0,2.0,hour,1980-04-10 22:00:00.0,2.0,hour,1980-04-10 18:00:00.0,1980-04-10 22:00:00.0,[entre Viège et Eyholz],635500.0,127000.0,2.0,500-1000 m,,5.0,N,,0.04,0.0,0.0,0.04,1.0,unknown,,,
198004112101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,1980-04-11 14:00:00.0,1.0,minute,1980-04-11 16:30:00.0,1.0,minute,1980-04-11 14:00:00.0,1980-04-11 16:30:00.0,sopra Artore,723375.0,116550.0,,,500.0,4.0,NW,30.0,0.05,0.0,0.0,0.05,1.0,unknown,,1.0,sure
198004112102,1,forest fire,TI,11543,5103,Crana,15686,5136,Onsernone,1980-04-11 12:00:00.0,1.0,minute,1980-04-11 16:00:00.0,1.0,minute,1980-04-11 12:00:00.0,1980-04-11 16:00:00.0,Tecc la Costa,689640.0,117320.0,,,730.0,1.0,S,65.0,5.0,0.0,0.0,5.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198004112103,1,forest fire,TI,11386,5099,Cavigliano,15627,5396,Terre di Pedemonte,1980-04-11 10:00:00.0,1.0,minute,1980-04-11 15:30:00.0,1.0,minute,1980-04-11 10:00:00.0,1980-04-11 15:30:00.0,Ronco del Prevat,699250.0,115950.0,,,400.0,1.0,S,36.0,0.04,0.0,0.0,0.04,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198004132101,1,forest fire,TI,12735,5074,Mairengo,15685,5072,Faido,1980-04-13 13:00:00.0,1.0,minute,1980-04-13 16:30:00.0,1.0,minute,1980-04-13 13:00:00.0,1980-04-13 16:30:00.0,Bosco Traseggio,703200.0,148880.0,,,760.0,8.0,SE,45.0,0.1,0.0,0.0,0.1,1.0,unknown,,1.0,sure
198004132102,1,forest fire,TI,11833,5097,Brissago,11833,5097,Brissago,1980-04-13 18:30:00.0,1.0,minute,1980-04-14 01:00:00.0,1.0,minute,1980-04-13 18:30:00.0,1980-04-14 01:00:00.0,Rescerasca-Piodina,696040.0,107260.0,,,890.0,8.0,SE,76.0,2.0,0.0,0.0,2.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198004142101,1,forest fire,TI,11673,5091,Ascona,11673,5091,Ascona,1980-04-14 17:00:00.0,1.0,minute,1980-04-15 04:00:00.0,1.0,minute,1980-04-14 17:00:00.0,1980-04-15 04:00:00.0,Parsifall-Balla-Drum,701760.0,112420.0,,,300.0,8.0,SE,70.0,1.5,0.0,0.0,1.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198004142102,1,forest fire,TI,12922,5125,Ronco sopra Ascona,12922,5125,Ronco sopra Ascona,1980-04-14 19:30:00.0,1.0,minute,1980-04-15 12:00:00.0,1.0,minute,1980-04-14 19:30:00.0,1980-04-15 12:00:00.0,Nön,699280.0,111650.0,,,740.0,8.0,SE,50.0,0.3,0.0,0.0,0.3,15.0,other known cause,,1.0,sure
198004142401,1,forest fire,NE,12194,6475,Dombresson,16115,6487,Val-de-Ruz,1980-04-14 13:30:00.0,2.0,hour,1980-04-14 23:59:00.0,3.0,day,1980-04-14 13:30:00.0,1980-04-14 23:59:00.0,La Marnière,563600.0,213750.0,4.0,< 50 m,786.0,1.0,S,,,,,1.5,15.0,other known cause,décharge publique,1.0,sure
198004182101,1,forest fire,TI,12347,5013,Monte Carasso,16078,5002,Bellinzona,1980-04-18 13:00:00.0,1.0,minute,1980-04-18 18:00:00.0,1.0,minute,1980-04-18 13:00:00.0,1980-04-18 18:00:00.0,Gaggio-Boccalino,720375.0,117075.0,,,520.0,8.0,SE,60.0,1.0,0.0,0.0,1.0,1.0,unknown,,1.0,sure
198004192101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,1980-04-19 14:30:00.0,1.0,minute,1980-04-19 22:00:00.0,1.0,minute,1980-04-19 14:30:00.0,1980-04-19 22:00:00.0,Motta-Brughiera,716600.0,107980.0,,,660.0,8.0,SE,30.0,5.5,0.0,0.5,6.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198004202101,1,forest fire,TI,12062,5005,Giubiasco,16078,5002,Bellinzona,1980-04-20 13:00:00.0,1.0,minute,1980-04-22 17:00:00.0,1.0,minute,1980-04-20 13:00:00.0,1980-04-22 17:00:00.0,Scarpapé-Teciasc,722760.0,115380.0,,,480.0,3.0,W,36.0,7.0,0.0,0.0,7.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198004202102,1,forest fire,TI,12848,5219,Rovio,12848,5219,Rovio,1980-04-20 13:00:00.0,1.0,minute,1980-04-20 18:00:00.0,1.0,minute,1980-04-20 13:00:00.0,1980-04-20 18:00:00.0,Garavina Cassina,720140.0,88280.0,,,580.0,2.0,SW,50.0,0.6,0.0,0.0,0.6,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198004212101,1,forest fire,TI,11571,5181,Curio,11571,5181,Curio,1980-04-21 10:30:00.0,1.0,minute,1980-04-21 18:00:00.0,1.0,minute,1980-04-21 10:30:00.0,1980-04-21 18:00:00.0,Bosco di Bombinasco,708040.0,96970.0,,,660.0,8.0,SE,40.0,24.0,0.0,0.0,24.0,1.0,unknown,,1.0,sure
198005012101,1,forest fire,TI,11673,5091,Ascona,11673,5091,Ascona,1980-05-01 12:45:00.0,1.0,minute,1980-05-02 12:00:00.0,1.0,minute,1980-05-01 12:45:00.0,1980-05-02 12:00:00.0,sopra 'Altisio',700850.0,112600.0,,,420.0,9.0,plain,0.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198005252301,1,forest fire,VS,10078,6158,Vionnaz,10078,6158,Vionnaz,1980-05-25 15:00:00.0,2.0,hour,1980-05-25 16:00:00.0,2.0,hour,1980-05-25 15:00:00.0,1980-05-25 16:00:00.0,Route d'Eusin,555550.0,128900.0,3.0,50-500 m,1350.0,5.0,N,,0.0,0.0,,0.0,1.0,unknown,,,
198006032101,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-06-03 12:01:00.0,3.0,day,1980-06-03 12:01:00.0,3.0,day,1980-06-03 12:01:00.0,1980-06-03 12:01:00.0,,,,,,,,,,0.0,20.0,6.0,26.0,1.0,unknown,,1.0,sure
198006212301,1,forest fire,VS,12511,6198,Niedergesteln,12511,6198,Niedergesteln,1980-06-21 00:00:00.0,3.0,day,1980-06-25 18:00:00.0,2.0,hour,1980-06-21 00:00:00.0,1980-06-25 18:00:00.0,Lydu,626600.0,129900.0,3.0,50-500 m,1100.0,1.0,S,,0.0,0.0,,0.0,11.0,electric line,,0.0,supposed
198006212302,1,forest fire,VS,12861,6245,Saint-Jean,14962,6252,Anniviers,1980-06-21 00:00:00.0,7.0,year,,9.0,date unknown,1980-06-21 00:00:00.0,,les Flaubovis,609300.0,117800.0,3.0,50-500 m,1950.0,6.0,NE,,0.0,0.0,,0.0,2.0,lightning,,1.0,sure
198007140401,1,forest fire,UR,12981,1217,Sisikon,12981,1217,Sisikon,1980-07-14 00:00:00.0,3.0,day,1980-07-14 00:00:00.0,3.0,day,1980-07-14 00:00:00.0,1980-07-14 00:00:00.0,Schwarz Stock,693550.0,199575.0,3.0,50-500 m,1316.0,5.0,N,35.0,0.3,0.0,0.0,0.3,7.0,forestry ,,1.0,sure
198009170201,1,forest fire,BE,15159,587,Matten bei Interlaken,15159,587,Matten bei Interlaken,1980-09-17 00:00:00.0,3.0,day,1980-09-17 00:00:00.0,3.0,day,1980-09-17 00:00:00.0,1980-09-17 00:00:00.0,Heimwehflueh,637543.0,169457.0,2.0,500-1000 m,650.0,,,,,,,,1.0,unknown,,,
198009291801,1,forest fire,GR,14327,3925,Lüen,16060,3921,Arosa,1980-09-29 19:00:00.0,1.0,minute,1980-10-01 00:00:00.0,3.0,day,1980-09-29 19:00:00.0,1980-10-01 00:00:00.0,"Girenegga, Lüen und Molinis",766100.0,188500.0,,,986.0,4.0,NW,168.0,,,,0.25,7.0,forestry ,,1.0,sure
198010042101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,1980-10-04 08:30:00.0,1.0,minute,1980-10-04 11:00:00.0,1.0,minute,1980-10-04 08:30:00.0,1980-10-04 11:00:00.0,Alpe dei Cavalli,717300.0,109600.0,,,1060.0,8.0,SE,36.0,0.3,0.7,0.0,1.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198010060201,1,forest fire,BE,15144,571,Beatenberg,15144,571,Beatenberg,1980-10-06 00:00:00.0,3.0,day,1980-10-06 00:00:00.0,3.0,day,1980-10-06 00:00:00.0,1980-10-06 00:00:00.0,Am Pilgerweg beim Widmannplatz,624403.0,170194.0,3.0,50-500 m,710.0,,,,,,,,15.0,other known cause,Unvorsichtigkeit,,
198010292101,1,forest fire,TI,11403,5246,Caneggio,11403,5246,Caneggio,1980-10-29 18:30:00.0,1.0,minute,1980-10-30 02:00:00.0,1.0,minute,1980-10-29 18:30:00.0,1980-10-30 02:00:00.0,Val da Scarp Garon,725100.0,81780.0,,,800.0,3.0,W,60.0,6.0,0.0,0.0,6.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198011181701,1,forest fire,SG,10080,3254,Oberriet (SG),14402,3254,Oberriet (SG),1980-11-18 00:00:00.0,3.0,day,1980-11-18 00:00:00.0,3.0,day,1980-11-18 00:00:00.0,1980-11-18 00:00:00.0,Freienbach Mittelstein,757995.0,242221.0,4.0,< 50 m,795.0,1.0,S,,1.0,0.0,0.0,1.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198011192101,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,1980-11-19 16:30:00.0,1.0,minute,1980-11-20 10:00:00.0,1.0,minute,1980-11-19 16:30:00.0,1980-11-20 10:00:00.0,'Chignöö',705000.0,116120.0,,,740.0,8.0,SE,100.0,10.0,0.0,6.0,16.0,1.0,unknown,,1.0,sure
198011242301,1,forest fire,VS,12089,6133,Fully,12089,6133,Fully,1980-11-24 11:00:00.0,2.0,hour,,1.0,minute,1980-11-24 11:00:00.0,,"[en aval de Planuit], La Crête",574800.0,111250.0,3.0,50-500 m,,1.0,S,,,,,,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198011292101,1,forest fire,TI,13143,5014,Pianezzo,16078,5002,Bellinzona,1980-11-29 14:00:00.0,1.0,minute,1980-11-29 16:45:00.0,1.0,minute,1980-11-29 14:00:00.0,1980-11-29 16:45:00.0,Monti di Paudo,,,,,,,,,0.0,0.15,0.0,0.15,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198012012101,1,forest fire,TI,12665,5009,Isone,12665,5009,Isone,1980-12-01 10:00:00.0,1.0,minute,1980-12-01 18:00:00.0,1.0,minute,1980-12-01 10:00:00.0,1980-12-01 18:00:00.0,Paolino-Ciöss,721420.0,110360.0,,,980.0,2.0,SW,36.0,10.0,10.0,8.0,28.0,9.0,army,,1.0,sure
198012082101,1,forest fire,TI,12612,5112,Lavertezzo,12612,5112,Lavertezzo,1980-12-08 12:01:00.0,3.0,day,1980-12-08 12:01:00.0,3.0,day,1980-12-08 12:01:00.0,1980-12-08 12:01:00.0,,,,,,,,,,0.0,0.1,0.0,0.1,1.0,unknown,,1.0,sure
198012092101,1,forest fire,TI,11833,5097,Brissago,11833,5097,Brissago,1980-12-09 18:00:00.0,1.0,minute,1980-12-10 01:00:00.0,1.0,minute,1980-12-09 18:00:00.0,1980-12-10 01:00:00.0,Cortaccio-Rescerasco,696000.0,107520.0,,,1060.0,8.0,SE,50.0,7.5,7.5,0.0,15.0,3.0,arson,,0.0,supposed
198012212101,1,forest fire,TI,13223,5192,Lugano,15628,5192,Lugano,1980-12-21 10:00:00.0,1.0,minute,1980-12-22 13:00:00.0,1.0,minute,1980-12-21 10:00:00.0,1980-12-22 13:00:00.0,Aldesago-Bré,720120.0,96240.0,,,720.0,8.0,SE,85.0,7.0,0.0,2.0,9.0,3.0,arson,,0.0,supposed
198012212102,1,forest fire,TI,13253,5226,Tesserete,14938,5226,Capriasca,1980-12-21 12:01:00.0,3.0,day,1980-12-21 12:01:00.0,3.0,day,1980-12-21 12:01:00.0,1980-12-21 12:01:00.0,,,,,,,,,,0.05,0.0,0.0,0.05,1.0,unknown,,1.0,sure
198012222101,1,forest fire,TI,12062,5005,Giubiasco,16078,5002,Bellinzona,1980-12-22 02:15:00.0,1.0,minute,1980-12-22 06:00:00.0,1.0,minute,1980-12-22 02:15:00.0,1980-12-22 06:00:00.0,Torcett,722320.0,115340.0,,,300.0,4.0,NW,80.0,0.2,0.0,0.0,0.2,1.0,unknown,,1.0,sure
198012262101,1,forest fire,TI,11797,5156,Bosco Luganese,14939,5151,Bioggio,1980-12-26 11:00:00.0,1.0,minute,1980-12-26 14:00:00.0,1.0,minute,1980-12-26 11:00:00.0,1980-12-26 14:00:00.0,Boscone,713560.0,98710.0,,,600.0,8.0,SE,70.0,3.5,0.0,0.0,3.5,1.0,unknown,,1.0,sure
198012262102,1,forest fire,TI,13023,5220,Sala Capriasca,14938,5226,Capriasca,1980-12-26 12:30:00.0,1.0,minute,1980-12-27 01:30:00.0,1.0,minute,1980-12-26 12:30:00.0,1980-12-27 01:30:00.0,Pian Mondini-Mti.Bigorio-Brena,716320.0,104480.0,,,850.0,2.0,SW,30.0,2.0,107.5,11.0,120.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012272101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,1980-12-27 19:30:00.0,1.0,minute,1980-12-28 06:30:00.0,1.0,minute,1980-12-27 19:30:00.0,1980-12-28 06:30:00.0,S.Stefano,721510.0,76500.0,,,390.0,2.0,SW,45.0,4.0,0.0,0.0,4.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012272102,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00.0,1.0,minute,1980-12-28 18:30:00.0,1.0,minute,1980-12-27 17:00:00.0,1980-12-28 18:30:00.0,Gazzirola/Cozzo,725405.0,106414.0,,,1060.0,1.0,S,35.0,20.0,71.0,9.0,100.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012272103,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00.0,1.0,minute,1980-12-28 18:30:00.0,1.0,minute,1980-12-27 17:00:00.0,1980-12-28 18:30:00.0,Sasso Sciuera,726284.0,106377.0,,,1350.0,2.0,SW,25.0,0.0,0.0,38.0,38.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012272104,1,forest fire,TI,10936,5229,Valcolla,15628,5192,Lugano,1980-12-27 17:00:00.0,1.0,minute,1980-12-28 18:30:00.0,1.0,minute,1980-12-27 17:00:00.0,1980-12-28 18:30:00.0,San Lucio,727600.0,105348.0,,,1524.0,3.0,W,10.0,0.0,0.0,2.6,2.6,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012282101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,1980-12-28 16:30:00.0,1.0,minute,1980-12-28 19:00:00.0,1.0,minute,1980-12-28 16:30:00.0,1980-12-28 19:00:00.0,Predella di Artore,,,,,,,,,0.0,0.15,0.0,0.15,1.0,unknown,,1.0,sure
198012282102,1,forest fire,TI,12828,5113,Locarno,12828,5113,Locarno,1980-12-28 10:45:00.0,1.0,minute,1980-12-28 11:30:00.0,1.0,minute,1980-12-28 10:45:00.0,1980-12-28 11:30:00.0,Pian di Rozz,703380.0,115740.0,,,1040.0,1.0,S,50.0,0.2,0.0,0.0,0.2,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012302101,1,forest fire,TI,11811,5155,Bogno,15628,5192,Lugano,1980-12-30 20:00:00.0,1.0,minute,1980-12-31 00:00:00.0,1.0,minute,1980-12-30 20:00:00.0,1980-12-31 00:00:00.0,Né,725500.0,105960.0,,,1020.0,2.0,SW,50.0,0.0,2.5,0.0,2.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012302102,1,forest fire,TI,11496,5164,Cagiallo,14938,5226,Capriasca,1980-12-30 17:00:00.0,1.0,minute,1980-12-31 02:00:00.0,1.0,minute,1980-12-30 17:00:00.0,1980-12-31 02:00:00.0,Caval Drossa,720080.0,105960.0,,,1440.0,8.0,SE,36.0,0.0,90.0,4.0,94.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012302103,1,forest fire,TI,11587,5174,Cimadera,15628,5192,Lugano,1980-12-30 13:30:00.0,1.0,minute,1980-12-30 15:00:00.0,1.0,minute,1980-12-30 13:30:00.0,1980-12-30 15:00:00.0,Prato Bello,724520.0,104180.0,,,1140.0,3.0,W,36.0,0.0,0.05,0.0,0.05,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198012312101,1,forest fire,TI,13078,5215,Pregassona,15628,5192,Lugano,1980-12-31 21:30:00.0,1.0,minute,1981-01-01 12:30:00.0,1.0,minute,1980-12-31 21:30:00.0,1981-01-01 12:30:00.0,Vallone,719160.0,98000.0,,,420.0,3.0,W,70.0,6.0,0.0,0.0,6.0,3.0,arson,,0.0,supposed
198101012101,1,forest fire,TI,12655,5110,Indemini,15391,5398,Gambarogno,1981-01-01 15:45:00.0,1.0,minute,1981-01-03 12:01:00.0,3.0,day,1981-01-01 15:45:00.0,1981-01-03 12:01:00.0,,705230.0,105700.0,,,1550.0,8.0,SE,36.0,270.0,65.0,10.0,345.0,13.0,cross-border,,1.0,sure
198101012102,1,forest fire,TI,12050,5314,Gordevio,14940,5324,Avegno Gordevio,1981-01-01 20:50:00.0,1.0,minute,1981-01-03 17:30:00.0,1.0,minute,1981-01-01 20:50:00.0,1981-01-03 17:30:00.0,Archeggio,700900.0,120500.0,,,340.0,2.0,SW,84.0,120.0,80.0,40.0,240.0,1.0,unknown,,1.0,sure
198101012103,1,forest fire,TI,11684,5146,Astano,11684,5146,Astano,1981-01-01 12:00:00.0,1.0,minute,1981-01-02 17:00:00.0,1.0,minute,1981-01-01 12:00:00.0,1981-01-02 17:00:00.0,Patriziato Astano/Bombinasco,706700.0,97600.0,,,640.0,1.0,S,50.0,183.0,0.0,0.0,183.0,1.0,unknown,,1.0,sure
198101012104,1,forest fire,TI,12564,5207,Novaggio,12564,5207,Novaggio,1981-01-01 20:00:00.0,1.0,minute,1981-01-01 23:00:00.0,1.0,minute,1981-01-01 20:00:00.0,1981-01-01 23:00:00.0,Bavoggio-Paz-Alpe Bolla-Selva Bella,708700.0,97500.0,,,740.0,4.0,NW,15.0,18.0,0.0,0.0,18.0,1.0,unknown,,1.0,sure
198101012105,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,1981-01-01 16:30:00.0,1.0,minute,1981-01-01 23:01:00.0,3.0,day,1981-01-01 16:30:00.0,1981-01-01 23:01:00.0,Colma-Laghetto-Moreggi,723300.0,75720.0,,,530.0,1.0,S,30.0,,,,,13.0,cross-border,,1.0,sure
198101012106,1,forest fire,TI,11495,5163,Cadro,15628,5192,Lugano,1981-01-01 20:00:00.0,1.0,minute,1981-01-01 22:30:00.0,1.0,minute,1981-01-01 20:00:00.0,1981-01-01 22:30:00.0,Pessina,720180.0,100080.0,,,600.0,3.0,W,47.0,0.0,0.5,0.0,0.5,1.0,unknown,,1.0,sure
198101012107,1,forest fire,TI,11640,5100,Comologno,15686,5136,Onsernone,1981-01-01 16:00:00.0,1.0,minute,1981-01-01 20:00:00.0,1.0,minute,1981-01-01 16:00:00.0,1981-01-01 20:00:00.0,Corbella,688200.0,117620.0,,,1040.0,1.0,S,25.0,1.0,0.0,0.0,1.0,11.0,electric line,,0.0,supposed
198101012108,1,forest fire,TI,12807,5115,Losone,12807,5115,Losone,1981-01-01 21:30:00.0,1.0,minute,1981-01-02 00:00:00.0,1.0,minute,1981-01-01 21:30:00.0,1981-01-02 00:00:00.0,Gerre,700960.0,114960.0,,,230.0,9.0,plain,0.0,0.0,0.0,0.25,0.25,15.0,other known cause,,0.0,supposed
198101012109,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,1981-01-01 19:00:00.0,1.0,minute,1981-01-02 04:30:00.0,1.0,minute,1981-01-01 19:00:00.0,1981-01-02 04:30:00.0,Mondacce-Fanghi,708150.0,115560.0,3.0,50-500 m,360.0,1.0,S,,8.0,0.0,2.0,10.0,1.0,unknown,,1.0,sure
198101012391,1,forest fire,VS,10159,6011,Zwischbergen,10159,6011,Zwischbergen,1981-01-01 08:01:00.0,3.0,day,1981-01-04 17:01:00.0,3.0,day,1981-01-01 08:01:00.0,1981-01-04 17:01:00.0,Zwischbergertal,652680.0,113380.0,4.0,< 50 m,1250.0,8.0,SE,80.0,500.0,0.0,0.0,500.0,11.0,electric line,,1.0,sure
198101012401,1,forest fire,NE,14964,6512,Val-de-Travers,16118,6512,Val-de-Travers,1981-01-01 00:00:00.0,7.0,year,,1.0,minute,1981-01-01 00:00:00.0,,Môtiers,,,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
198101022101,1,forest fire,TI,12506,5043,Olivone,14918,5049,Blenio,1981-01-02 22:15:00.0,1.0,minute,1981-01-03 02:30:00.0,1.0,minute,1981-01-02 22:15:00.0,1981-01-03 02:30:00.0,Polveriere-Al Riascio,715210.0,152870.0,,,900.0,3.0,W,70.0,0.2,0.3,0.0,0.5,1.0,unknown,,1.0,sure
198101022102,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,1981-01-02 23:30:00.0,1.0,minute,1981-01-03 01:00:00.0,1.0,minute,1981-01-02 23:30:00.0,1981-01-03 01:00:00.0,Moranda,705740.0,115530.0,,,470.0,1.0,S,35.0,0.3,0.0,0.0,0.3,1.0,unknown,,1.0,sure
198101022103,1,forest fire,TI,13118,5209,Pambio-Noranco,15628,5192,Lugano,1981-01-02 12:01:00.0,3.0,day,1981-01-02 12:01:00.0,3.0,day,1981-01-02 12:01:00.0,1981-01-02 12:01:00.0,,,,,,,,,,0.6,0.0,0.0,0.6,1.0,unknown,,1.0,sure
198101032101,1,forest fire,TI,11492,5161,Cademario,11492,5161,Cademario,1981-01-03 11:30:00.0,1.0,minute,1981-01-03 12:30:00.0,1.0,minute,1981-01-03 11:30:00.0,1981-01-03 12:30:00.0,sopra Reborì,711940.0,98780.0,,,730.0,4.0,NW,58.0,0.3,0.0,0.0,0.3,3.0,arson,,0.0,supposed
198101042101,1,forest fire,TI,13078,5215,Pregassona,15628,5192,Lugano,1981-01-04 15:10:00.0,1.0,minute,1981-01-04 17:00:00.0,1.0,minute,1981-01-04 15:10:00.0,1981-01-04 17:00:00.0,Ligaino,719360.0,98200.0,,,460.0,4.0,NW,36.0,1.0,0.0,0.0,1.0,1.0,unknown,,1.0,sure
198101042102,1,forest fire,TI,11832,5096,Brione sopra Minusio,11832,5096,Brione sopra Minusio,1981-01-04 13:00:00.0,1.0,minute,1981-01-04 13:30:00.0,1.0,minute,1981-01-04 13:00:00.0,1981-01-04 13:30:00.0,Alle Selve,706740.0,116100.0,,,580.0,1.0,S,47.0,0.0,0.2,0.0,0.2,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198101042103,1,forest fire,TI,11832,5096,Brione sopra Minusio,11832,5096,Brione sopra Minusio,1981-01-04 13:30:00.0,1.0,minute,1981-01-04 14:30:00.0,1.0,minute,1981-01-04 13:30:00.0,1981-01-04 14:30:00.0,Loco del Biatico,706160.0,115840.0,,,560.0,1.0,S,70.0,0.0,0.2,0.0,0.2,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
198101052101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,1981-01-05 14:00:00.0,1.0,minute,1981-01-05 20:00:00.0,1.0,minute,1981-01-05 14:00:00.0,1981-01-05 20:00:00.0,Pedrinate,722180.0,75880.0,,,420.0,4.0,NW,20.0,1.5,0.0,0.0,1.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198101052102,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,1981-01-05 14:00:00.0,1.0,minute,1981-01-05 20:00:00.0,1.0,minute,1981-01-05 14:00:00.0,1981-01-05 20:00:00.0,Pedrinate,722900.0,76240.0,,,420.0,5.0,N,15.0,0.0,2.0,0.0,2.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198101052103,1,forest fire,TI,12488,5208,Origlio,12488,5208,Origlio,1981-01-05 14:40:00.0,1.0,minute,1981-01-05 19:30:00.0,1.0,minute,1981-01-05 14:40:00.0,1981-01-05 19:30:00.0,Carnago,717240.0,101280.0,,,500.0,4.0,NW,47.0,1.0,0.5,0.0,1.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
198101062101,1,forest fire,TI,11500,5245,Cabbio,14974,5269,Breggia,1981-01-06 08:00:00.0,1.0,minute,1981-01-06 15:30:00.0,1.0,minute,1981-01-06 08:00:00.0,1981-01-06 15:30:00.0,sotto Sasso Gordona,727000.0,85760.0,,,1180.0,1.0,S,60.0,1.0,1.0,1.0,3.0,13.0,cross-border,,1.0,sure
198101062102,1,forest fire,TI,11832,5096,Brione sopra Minusio,11832,5096,Brione sopra Minusio,1981-01-06 04:00:00.0,1.0,minute,1981-01-06 09:00:00.0,1.0,minute,1981-01-06 04:00:00.0,1981-01-06 09:00:00.0,Iacomello,707520.0,116140.0,,,600.0,8.0,SE,52.0,2.0,0.0,1.0,3.0,1.0,unknown,,1.0,sure
198101062103,1,forest fire,TI,12051,5108,Gordola,12051,5108,Gordola,1981-01-06 04:00:00.0,1.0,minute,1981-01-06 08:00:00.0,1.0,minute,1981-01-06 04:00:00.0,1981-01-06 08:00:00.0,Selvatica,709160.0,117440.0,,,480.0,3.0,W,70.0,1.5,0.0,0.5,2.0,1.0,unknown,,1.0,sure
